POID,NCES ID - Clean,GovSpend ID,Disrict Name,State,Competitor,PO Spend,PO Date
2717395904,0622710,176081,Balboa Gifted / High Ability Magnet Elementary School,California,Tutored By Teachers,"$23,160.00",2022-03-04T12:00:00.000Z
2723965783,2007950,74465,Kansas City Unified School District 500,Kansas,Proximity Learning,"$226,649.85",2025-02-21T12:00:00.000Z
2657910940,3500300,16439,Carlsbad Municipal Schools,New Mexico,Proximity Learning,"$100,559.86",2025-02-21T12:00:00.000Z
2640348452,4502010,54152,Dorchester School District 2,South Carolina,Proximity Learning,"$3,094.00",2025-02-19T12:00:00.000Z
2657873297,1713440,102930,Lindop School District 92,Illinois,Proximity Learning,"$51,139.88",2025-02-19T12:00:00.000Z
2690452066,3400009,75890,Somerset Hills Regional School District,New Jersey,Elevate K12,"$89,500.00",2025-02-19T12:00:00.000Z
2640673161,4502610,78006,Laurens School District 55,South Carolina,Proximity Learning,"$5,670.00",2025-02-14T12:00:00.000Z
2392614629,3400740,159875,Barack Obama Green Charter High School,Minnesota,Elevate K12,"$47,500.00",2023-09-13T12:00:00.000Z
2586938790,1732370,73782,Posen-Robbins Elementary School District 143-5,Illinois,Proximity Learning,"$2,960.00",2025-02-13T12:00:00.000Z
2745078176,3406390,55172,Haddonfield Borough School District,New Jersey,Proximity Learning,"$21,477.99",2025-02-12T12:00:00.000Z
2584774716,1705760,73583,Bellwood School District 88,Illinois,Proximity Learning,"$42,600.00",2025-02-12T12:00:00.000Z
2625403187,2925330,96024,Pleasant Hill R-III School District,Missouri,Proximity Learning,"$5,795.00",2025-02-10T12:00:00.000Z
2489926217,4501110,213271,Battery Creek High School,South Carolina,Proximity Learning,"$1,790.00",2024-06-07T12:00:00.000Z
2561600900,3500300,16439,Carlsbad Municipal Schools,New Mexico,Proximity Learning,"$78,479.89",2025-02-07T12:00:00.000Z
2567967263,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$26,460.00",2025-02-07T12:00:00.000Z
2567967264,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$21,084.00",2025-02-07T12:00:00.000Z
2567967265,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$17,640.00",2025-02-07T12:00:00.000Z
2567967266,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$16,380.00",2025-02-07T12:00:00.000Z
2656549079,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$77,999.94",2025-02-07T12:00:00.000Z
2705288021,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$4,344.31",2025-02-06T12:00:00.000Z
2642185507,3404230,54633,East Orange City School District,New Jersey,Proximity Learning,"$88,410.00",2025-02-05T12:00:00.000Z
2642185509,3404230,54633,East Orange City School District,New Jersey,Proximity Learning,"$61,740.00",2025-02-05T12:00:00.000Z
2642185511,3404230,54633,East Orange City School District,New Jersey,Proximity Learning,"$44,100.00",2025-02-05T12:00:00.000Z
2642185513,3404230,54633,East Orange City School District,New Jersey,Proximity Learning,"$291,604.30",2025-02-05T12:00:00.000Z
2581231068,3904869,55732,Trotwood-Madison City School District,Ohio,Elevate K12,"$62,640.00",2025-02-05T12:00:00.000Z
2561201463,4825920,77913,Kountze Independent School District,Texas,Proximity Learning,"$7,560.00",2025-02-05T12:00:00.000Z
2435402378,4501110,213271,Battery Creek High School,South Carolina,Proximity Learning,"$2,114.99",2024-03-15T12:00:00.000Z
2636235193,1906540,73387,Cedar Rapids Community School District,Iowa,Proximity Learning,"$5,392.50",2025-02-01T12:00:00.000Z
2563617086,3410740,75805,Morris Hills Regional School District,New Jersey,Proximity Learning,"$29,599.94",2025-01-31T12:00:00.000Z
2616890487,3704080,53724,Rutherford County Schools,North Carolina,Elevate K12,"$5,304.00",2025-01-31T12:00:00.000Z
2575493411,5102160,78392,Lancaster County Public Schools,Virginia,Proximity Learning,"$5,040.00",2025-01-31T12:00:00.000Z
2489926713,4501110,213266,Bluffton High School,South Carolina,Proximity Learning,"$4,380.00",2024-06-07T12:00:00.000Z
2705504586,1709930,177178,Bogan High School,Illinois,Proximity Learning,"$17,662.44",2023-06-14T12:00:00.000Z
2705504587,1709930,177178,Bogan High School,Illinois,Proximity Learning,"$9,712.50",2023-06-14T12:00:00.000Z
2705504588,1709930,177178,Bogan High School,Illinois,Proximity Learning,"$9,712.50",2023-06-14T12:00:00.000Z
2705504582,1709930,177178,Bogan High School,Illinois,Proximity Learning,"$9,712.50",2023-06-08T12:00:00.000Z
2650715534,4501110,213264,Broad River Elementary School,South Carolina,Proximity Learning,"$97,495.70",2025-03-28T12:00:00.000Z
2580722008,4501110,213264,Broad River Elementary School,South Carolina,Proximity Learning,"$68,370.01",2024-12-20T12:00:00.000Z
2580702482,4501110,213264,Broad River Elementary School,South Carolina,Proximity Learning,"$48,811.62",2024-10-11T12:00:00.000Z
2489926696,4501110,213264,Broad River Elementary School,South Carolina,Proximity Learning,"$10,513.40",2024-06-07T12:00:00.000Z
2569823573,4502010,54152,Dorchester School District 2,South Carolina,Proximity Learning,"$3,094.00",2025-01-27T12:00:00.000Z
2705288009,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$11,524.24",2025-01-24T12:00:00.000Z
2705288011,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$94,964.14",2025-01-24T12:00:00.000Z
2567967102,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$8,820.00",2025-01-24T12:00:00.000Z
2567967103,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$16,380.00",2025-01-24T12:00:00.000Z
2567967104,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$35,280.00",2025-01-24T12:00:00.000Z
2567967105,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$21,084.00",2025-01-24T12:00:00.000Z
2551831760,2632310,33087,Southfield Public School District,Michigan,Elevate K12,"$19,810.00",2025-01-24T12:00:00.000Z
2723955227,2007950,74465,Kansas City Unified School District 500,Kansas,Proximity Learning,"$334,280.00",2025-01-23T12:00:00.000Z
2625403098,2925330,96024,Pleasant Hill R-III School District,Missouri,Proximity Learning,"$5,795.00",2025-01-23T12:00:00.000Z
2658261775,3403300,75740,Clifton City School District,New Jersey,Proximity Learning,"$7,800.00",2025-01-23T12:00:00.000Z
2656549078,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$77,999.94",2025-01-17T12:00:00.000Z
2640672244,4502610,78006,Laurens School District 55,South Carolina,Proximity Learning,"$5,670.00",2025-01-17T12:00:00.000Z
2586938801,1732370,73782,Posen-Robbins Elementary School District 143-5,Illinois,Proximity Learning,"$2,960.00",2025-01-17T12:00:00.000Z
2555817810,4819740,98329,Franklin Independent School District,Texas,Proximity Learning,"$10,080.00",2025-01-17T12:00:00.000Z
2555950923,4819740,98329,Franklin Independent School District,Texas,Proximity Learning,"$10,080.00",2025-01-17T12:00:00.000Z
2640336442,4502100,54167,Fairfield County School District,South Carolina,Proximity Learning,"$7,920.00",2025-01-17T12:00:00.000Z
2561600717,3500300,16439,Carlsbad Municipal Schools,New Mexico,Proximity Learning,"$67,019.95",2025-01-14T12:00:00.000Z
2612418959,2612930,74826,Ecorse Public School District,Michigan,Proximity Learning,"$12,600.00",2025-01-14T12:00:00.000Z
2644595475,3405310,53938,Fort Lee Borough School District,New Jersey,Proximity Learning,"$41,899.95",2025-01-14T12:00:00.000Z
2656549077,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$77,999.94",2025-01-14T12:00:00.000Z
2584772806,1705760,73583,Bellwood School District 88,Illinois,Proximity Learning,"$42,600.00",2025-01-13T12:00:00.000Z
2699552965,3406870,75773,Harrison Town School District,New Jersey,Proximity Learning,"$13,680.00",2025-01-13T12:00:00.000Z
2566764600,0200120,57858,Dillingham City School District,Alaska,Proximity Learning,"$7,580.01",2025-01-11T12:00:00.000Z
2547723117,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$16,380.00",2025-01-10T12:00:00.000Z
2547723113,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$35,280.00",2025-01-10T12:00:00.000Z
2547723111,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$21,084.00",2025-01-10T12:00:00.000Z
2547723115,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$8,820.00",2025-01-10T12:00:00.000Z
2658261774,3403300,75740,Clifton City School District,New Jersey,Proximity Learning,"$8,599.98",2025-01-10T12:00:00.000Z
2539592205,2612930,74826,Ecorse Public School District,Michigan,Proximity Learning,"$12,600.00",2025-01-09T12:00:00.000Z
2561201462,4825920,77913,Kountze Independent School District,Texas,Proximity Learning,"$7,560.00",2025-01-09T12:00:00.000Z
2604643739,4841670,102519,Stratford Independent School District,Texas,Elevate K12,"$13,380.00",2025-01-07T12:00:00.000Z
2681339105,0509000,72347,Little Rock School District,Arkansas,Elevate K12,"$311,181.80",2025-01-07T12:00:00.000Z
2670872439,3408310,107610,Lavallette Borough School District,New Jersey,Proximity Learning,"$2,444.44",2025-01-07T12:00:00.000Z
2677424501,3404500,75707,Edison Township School District,New Jersey,Proximity Learning,"$12,600.00",2025-01-06T12:00:00.000Z
2388009943,0803360,186500,Bryant Webster Dual Language ECE-8 School,Colorado,Elevate K12,"$21,080.00",2023-12-15T12:00:00.000Z
2700715283,4800232,161208,Cedars International Academy,Texas,Elevate K12,"$4,272.00",2025-01-01T12:00:00.000Z
2636234100,1906540,73387,Cedar Rapids Community School District,Iowa,Proximity Learning,"$5,392.50",2025-01-01T12:00:00.000Z
2562914255,5102160,78392,Lancaster County Public Schools,Virginia,Proximity Learning,"$5,040.00",2024-12-31T12:00:00.000Z
2631904225,3413140,76241,Plainfield City School District,New Jersey,Proximity Learning,"$54,099.83",2024-12-20T12:00:00.000Z
2589924937,4503908,69568,Marion School District 10,South Carolina,Elevate K12,"$62,528.23",2024-12-20T12:00:00.000Z
2723969833,2007950,74465,Kansas City Unified School District 500,Kansas,Proximity Learning,"$322,580.00",2024-12-20T12:00:00.000Z
2555950922,4819740,98329,Franklin Independent School District,Texas,Proximity Learning,"$10,080.00",2024-12-20T12:00:00.000Z
2555817809,4819740,98329,Franklin Independent School District,Texas,Proximity Learning,"$10,080.00",2024-12-20T12:00:00.000Z
2640672120,4502610,78006,Laurens School District 55,South Carolina,Proximity Learning,"$5,670.00",2024-12-20T12:00:00.000Z
2460976599,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,052.00",2024-06-06T12:00:00.000Z
2569825312,4502010,54152,Dorchester School District 2,South Carolina,Proximity Learning,"$3,094.00",2024-12-18T12:00:00.000Z
2569822756,4502280,69519,Georgetown County School District,South Carolina,Elevate K12,"$44,750.00",2024-12-18T12:00:00.000Z
2539312253,4841670,102519,Stratford Independent School District,Texas,Elevate K12,"$13,380.00",2024-12-17T12:00:00.000Z
2555815781,1303870,42974,Muscogee County School District,Georgia,Proximity Learning,"$55,981.98",2024-12-16T12:00:00.000Z
2560571125,2926070,75503,Raytown C-2 School District,Missouri,Elevate K12,"$66,528.00",2024-12-16T12:00:00.000Z
2542756229,3705020,53800,Wilson County Schools,North Carolina,Elevate K12,"$3,960.00",2024-12-12T12:00:00.000Z
2582254467,1732370,73782,Posen-Robbins Elementary School District 143-5,Illinois,Proximity Learning,"$2,960.00",2024-12-12T12:00:00.000Z
2699552964,3406870,75773,Harrison Town School District,New Jersey,Proximity Learning,"$13,680.00",2024-12-12T12:00:00.000Z
2528861981,1930240,73452,Washington Community School District,Iowa,Elevate K12,"$40,290.00",2024-12-11T12:00:00.000Z
2566764599,0200120,57858,Dillingham City School District,Alaska,Proximity Learning,"$25,319.88",2024-12-11T12:00:00.000Z
2534146532,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$77,999.94",2024-12-11T12:00:00.000Z
2569822755,4502280,69519,Georgetown County School District,South Carolina,Elevate K12,"$44,302.50",2024-12-11T12:00:00.000Z
2460975806,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,052.00",2024-05-17T12:00:00.000Z
2460977344,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$13,852.00",2024-04-11T12:00:00.000Z
2625403020,2925330,96024,Pleasant Hill R-III School District,Missouri,Proximity Learning,"$5,795.00",2024-12-11T12:00:00.000Z
2560432917,4700148,42193,Shelby County School District,Tennessee,Proximity Learning,"$4,690,796.40",2024-12-10T12:00:00.000Z
2584772562,1705760,73583,Bellwood School District 88,Illinois,Proximity Learning,"$42,600.00",2024-12-10T12:00:00.000Z
2560570917,2926070,75503,Raytown C-2 School District,Missouri,Elevate K12,"$12,882.60",2024-12-10T12:00:00.000Z
2560570918,2926070,75503,Raytown C-2 School District,Missouri,Elevate K12,"$27,631.14",2024-12-10T12:00:00.000Z
2561201461,4825920,77913,Kountze Independent School District,Texas,Proximity Learning,"$7,560.00",2024-12-09T12:00:00.000Z
2398187999,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,052.00",2024-03-14T12:00:00.000Z
2658261773,3403300,75740,Clifton City School District,New Jersey,Proximity Learning,"$4,680.00",2024-12-05T12:00:00.000Z
2723967999,2007950,74465,Kansas City Unified School District 500,Kansas,Proximity Learning,"$347,024.99",2024-12-05T12:00:00.000Z
2577247158,4823820,78063,Huffman Independent School District,Texas,Proximity Learning,"$4,560.00",2024-12-03T12:00:00.000Z
2636233526,1906540,73387,Cedar Rapids Community School District,Iowa,Proximity Learning,"$9,559.95",2024-12-01T12:00:00.000Z
2540970656,5102160,78392,Lancaster County Public Schools,Virginia,Proximity Learning,"$5,040.00",2024-11-30T12:00:00.000Z
2699552963,3406870,75773,Harrison Town School District,New Jersey,Proximity Learning,"$13,680.00",2024-11-25T12:00:00.000Z
2561598940,3500300,16439,Carlsbad Municipal Schools,New Mexico,Proximity Learning,"$69,019.90",2024-11-22T12:00:00.000Z
2398189345,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,052.00",2024-02-15T12:00:00.000Z
2627674484,4502580,69622,Lancaster County School District,South Carolina,Proximity Learning,"$3,599.91",2024-11-22T12:00:00.000Z
2398190306,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,052.00",2024-01-18T12:00:00.000Z
2398191185,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,052.00",2023-12-14T12:00:00.000Z
2394260675,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,052.00",2023-11-17T12:00:00.000Z
2394259846,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,052.00",2023-10-13T12:00:00.000Z
2394260586,4502580,169584,Buford Elementary School,South Carolina,Proximity Learning,"$14,252.00",2023-09-15T12:00:00.000Z
2460976597,4502580,169608,Buford High School,South Carolina,Proximity Learning,"$14,072.43",2024-06-06T12:00:00.000Z
2460975807,4502580,169608,Buford High School,South Carolina,Proximity Learning,"$5,245.96",2024-05-17T12:00:00.000Z
2555817808,4819740,98329,Franklin Independent School District,Texas,Proximity Learning,"$10,080.00",2024-11-22T12:00:00.000Z
2555950921,4819740,98329,Franklin Independent School District,Texas,Proximity Learning,"$10,080.00",2024-11-22T12:00:00.000Z
2583601594,4827030,78166,Leander Independent School District,Texas,Proximity Learning,"$1,000.00",2024-11-21T12:00:00.000Z
2569825240,4502010,54152,Dorchester School District 2,South Carolina,Proximity Learning,"$3,493.99",2024-11-20T12:00:00.000Z
2677424500,3404500,75707,Edison Township School District,New Jersey,Proximity Learning,"$12,600.00",2024-11-20T12:00:00.000Z
2625402952,2925330,96024,Pleasant Hill R-III School District,Missouri,Proximity Learning,"$7,728.95",2024-11-18T12:00:00.000Z
2582253645,1732370,73782,Posen-Robbins Elementary School District 143-5,Illinois,Proximity Learning,"$2,960.00",2024-11-15T12:00:00.000Z
2531306599,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$27,083.85",2024-11-15T12:00:00.000Z
2531306600,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$44,879.76",2024-11-15T12:00:00.000Z
2531306601,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$11,219.94",2024-11-15T12:00:00.000Z
2531306602,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$21,179.88",2024-11-15T12:00:00.000Z
